,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
8217,Sandstone Valley,51.1373253,-114.0988418,Brixton Pub,51.13526365796287,-114.10830758909827,Pub
8218,Sandstone Valley,51.1373253,-114.0988418,Stolo's Pizza & Sports Bar,51.13508220870149,-114.10833862531237,Sports Bar
8219,Sandstone Valley,51.1373253,-114.0988418,Storybook Theatre,51.13159387885092,-114.0853792768705,Theater
8220,Sandstone Valley,51.1373253,-114.0988418,Nose Hill,51.14685143730402,-114.10795638961255,Trail
8221,Sandstone Valley,51.1373253,-114.0988418,Hidden Valley Pond (Ice Skating & Walking Paths),51.14691363637632,-114.10803053555675,Park
8222,Sandstone Valley,51.1373253,-114.0988418,Country Hills Blvd/14 St NW Intersection,51.14695290314192,-114.10794136467148,Intersection
8223,Sandstone Valley,51.1373253,-114.0988418,Premier Plumbing & Heating LTD,51.12220600000001,-114.0897453,Home Service
8224,Sandstone Valley,51.1373253,-114.0988418,Mac's Hanson Ranch,51.1547861,-114.1057621,Gas Station
8225,Scarboro,51.0399013,-114.1067268,Cassis Bistro,51.03744548466557,-114.11806113676397,French Restaurant
8226,Scarboro,51.0399013,-114.1067268,The Sentry Box,51.044462,-114.103432,Hobby Shop
8227,Scarboro,51.0399013,-114.1067268,Moti Mahal Restaurant,51.037456668278196,-114.09497157189695,Indian Restaurant
8228,Scarboro,51.0399013,-114.1067268,Cluck n Cleaver,51.03908060259869,-114.09498734863232,Fried Chicken Joint
8229,Scarboro,51.0399013,-114.1067268,Heritage Posters and Music,51.04349203053323,-114.09490581202826,Record Shop
8230,Scarboro,51.0399013,-114.1067268,Gaga Pizzeria,51.042193066939014,-114.09068497859971,Pizza Place
8231,Scarboro,51.0399013,-114.1067268,Korean Village Restaurant,51.044449699892574,-114.09275386478788,Korean Restaurant
8232,Scarboro,51.0399013,-114.1067268,Myhre's Deli,51.039767354410046,-114.08919457979881,Deli / Bodega
8233,Scarboro,51.0399013,-114.1067268,Shawarma Knight,51.03889412564594,-114.09460759477226,Middle Eastern Restaurant
8234,Scarboro,51.0399013,-114.1067268,Rustic Sourdough Bakery & Deli,51.03778134961725,-114.09194082616062,Bakery
8235,Scarboro,51.0399013,-114.1067268,Galaxie Diner,51.03972982879154,-114.08910353246397,Diner
8236,Scarboro,51.0399013,-114.1067268,Khao San Thai Kitchen,51.037940198922016,-114.09260195680308,Thai Restaurant
8237,Scarboro,51.0399013,-114.1067268,Mikey's Juke Joint & Eatery,51.0442252873222,-114.10422065311893,Burger Joint
8238,Scarboro,51.0399013,-114.1067268,Monki Breakfastclub & Bistro,51.044118596282296,-114.09151144121125,Breakfast Spot
8239,Scarboro,51.0399013,-114.1067268,Jerome,51.0410548715945,-114.08912147657978,Cosmetics Shop
8240,Scarboro,51.0399013,-114.1067268,Fair's Fair Books,51.037975233320246,-114.09478078142018,Bookstore
8241,Scarboro,51.0399013,-114.1067268,Made By Marcus,51.03780820812762,-114.08528690894876,Ice Cream Shop
8242,Scarboro,51.0399013,-114.1067268,Community Natural Foods - 10th Avenue Market,51.044335099502014,-114.0918216038969,Grocery Store
8243,Scarboro,51.0399013,-114.1067268,Famoso Neapolitan Pizzeria,51.03247453902227,-114.10610652847038,Pizza Place
8244,Scarboro,51.0399013,-114.1067268,Amato Gelato Cafe,51.05266701798612,-114.10866152975333,Dessert Shop
8245,Scarboro,51.0399013,-114.1067268,Sultan's Tent,51.051502,-114.094569,Moroccan Restaurant
8246,Scarboro,51.0399013,-114.1067268,Co-op Liquor Store,51.04315659349767,-114.08712812544816,Liquor Store
8247,Scarboro,51.0399013,-114.1067268,Killarney Aquatic & Recreation Centre,51.03735678375661,-114.13028052248771,Gym / Fitness Center
8248,Scarboro,51.0399013,-114.1067268,The Coup,51.03782732788807,-114.08319210868017,Vegetarian / Vegan Restaurant
8249,Scarboro,51.0399013,-114.1067268,Steeling Home,51.037906750854106,-114.0847828287693,Gift Shop
8250,Scarboro,51.0399013,-114.1067268,Newcastle Pub,51.03761966605759,-114.12408763998785,Pub
8251,Scarboro,51.0399013,-114.1067268,Shaw Millennium Park,51.0460179417332,-114.09073912447242,Skate Park
8252,Scarboro,51.0399013,-114.1067268,Holy Grill,51.04362282345177,-114.0806920298375,Sandwich Place
8253,Scarboro,51.0399013,-114.1067268,Tubby Dog,51.037850962671726,-114.08578114398912,Hot Dog Joint
8254,Scarboro,51.0399013,-114.1067268,MEC Calgary,51.043992018731785,-114.08074000102108,Sporting Goods Shop
8255,Scarboro,51.0399013,-114.1067268,Heroes & Villains Tattoo & Piercing,51.037939894299356,-114.09651517868042,Tattoo Parlor
8256,Scarboro,51.0399013,-114.1067268,Calgary Co-op,51.04343920882067,-114.08803611327836,Grocery Store
8257,Scarboro,51.0399013,-114.1067268,Galaxy Karaoke,51.04450590514641,-114.0921393188919,Karaoke Bar
8258,Scarboro,51.0399013,-114.1067268,Melodiya Records,51.03743574734164,-114.11990888716434,Record Shop
8259,Scarboro,51.0399013,-114.1067268,Posto Pizzeria and Bar,51.04358605849173,-114.08121476274142,Pizza Place
8260,Scarboro,51.0399013,-114.1067268,King of Shawarma,51.04232274283974,-114.09391278972382,Mediterranean Restaurant
8261,Scarboro,51.0399013,-114.1067268,Peppino,51.05250919212293,-114.09094595288585,Diner
8262,Scarboro,51.0399013,-114.1067268,The Himalayan Nepalese Cuisine,51.03797362590314,-114.13361894624079,Asian Restaurant
8263,Scarboro,51.0399013,-114.1067268,La Vida Loca,51.037610647718424,-114.08896629954917,Mexican Restaurant
8264,Scarboro,51.0399013,-114.1067268,Waves Coffee House,51.03767467348794,-114.08555750029562,Coffee Shop
8265,Scarboro,51.0399013,-114.1067268,Los Chilitos Taco and Tequila House,51.03765720292827,-114.0922410428217,Mexican Restaurant
8266,Scarboro,51.0399013,-114.1067268,Kensington Wine Market,51.05245155065153,-114.09179442792652,Wine Shop
8267,Scarboro,51.0399013,-114.1067268,Menyatai,51.052227942835124,-114.0918437709159,Japanese Restaurant
8268,Scarboro,51.0399013,-114.1067268,Anejo,51.0377161197073,-114.078656888537,Restaurant
8269,Scarboro,51.0399013,-114.1067268,Dairy Lane Cafe,51.0550860686718,-114.1057319911554,Breakfast Spot
8270,Scarboro,51.0399013,-114.1067268,Liquor Depot,51.038024856770875,-114.08882229430708,Liquor Store
8271,Scarboro,51.0399013,-114.1067268,Hayden Block,51.05259505049835,-114.08822596699648,BBQ Joint
8272,Scarboro,51.0399013,-114.1067268,The Little French Market,51.037603417444124,-114.11810157979367,Gourmet Shop
8273,Scarboro,51.0399013,-114.1067268,Phil & Sebastian Coffee Roasters,51.0239564056797,-114.10876824889722,Coffee Shop
8274,Scarboro,51.0399013,-114.1067268,Blanco Cantina,51.03771611970733,-114.078656888537,Restaurant
8275,Scarboro,51.0399013,-114.1067268,Co Do Vietnamese Restaurant,51.03773306783951,-114.09379974031087,Vietnamese Restaurant
8276,Scarboro,51.0399013,-114.1067268,Royale,51.03818,-114.078556,French Restaurant
8277,Scarboro,51.0399013,-114.1067268,Nando's,51.03768,-114.08615,Portuguese Restaurant
8278,Scarboro,51.0399013,-114.1067268,Cibo Calgary,51.038013416932706,-114.08498884768005,Italian Restaurant
8279,Scarboro,51.0399013,-114.1067268,The Camera Store,51.04308032987257,-114.07945096492767,Camera Store
8280,Scarboro,51.0399013,-114.1067268,Green Chili Indian Restaurant,51.03783913357006,-114.09512571499802,Indian Restaurant
8281,Scarboro,51.0399013,-114.1067268,Pumphouse Theatre,51.046122308750164,-114.10999052194147,Theater
8282,Scarboro,51.0399013,-114.1067268,La Casa Latina,51.043039856229655,-114.09254550933838,Mexican Restaurant
8283,Scarboro,51.0399013,-114.1067268,Made By Marcus,51.054313,-114.105748,Ice Cream Shop
8284,Scarboro,51.0399013,-114.1067268,Kalamata Grocery,51.03940743942703,-114.08912946314987,Grocery Store
8285,Scarboro,51.0399013,-114.1067268,Bumpy's Cafe,51.04321192371844,-114.08118788735817,Coffee Shop
8286,Scarboro,51.0399013,-114.1067268,Clive Burger,51.037958586602024,-114.07894148919266,Burger Joint
8287,Scarboro,51.0399013,-114.1067268,Winebar Kensington,51.05247963856348,-114.08784223621403,Wine Bar
8288,Scarboro,51.0399013,-114.1067268,Jelly Modern Doughnuts,51.039970232355834,-114.08168281429425,Donut Shop
8289,Scarboro,51.0399013,-114.1067268,Globefish,51.05428057153926,-114.09424995227734,Sushi Restaurant
8290,Scarboro,51.0399013,-114.1067268,Merchants,51.02419023726517,-114.1105863627715,Gastropub
8291,Scarboro,51.0399013,-114.1067268,nho saigon,51.023869751767954,-114.1101550631155,Vietnamese Restaurant
8292,Scarboro,51.0399013,-114.1067268,Trolley 5 Restaurant & Brewery,51.037875801320666,-114.07847305478789,Brewery
8293,Scarboro,51.0399013,-114.1067268,Caffe Beano,51.03816069710851,-114.08435042070873,Coffee Shop
8294,Scarboro,51.0399013,-114.1067268,Belmont Diner,51.024114,-114.107743,Breakfast Spot
8295,Scarboro,51.0399013,-114.1067268,Pizza Bob's Classic Pie,51.0524979,-114.1204262,Pizza Place
8296,Scarboro,51.0399013,-114.1067268,Avenue Deli,51.02412290202764,-114.10721219355915,Sandwich Place
8297,Scarboro,51.0399013,-114.1067268,Edges Salon & Spa,51.040267563260265,-114.08227565600215,Salon / Barbershop
8298,Scarboro,51.0399013,-114.1067268,Crave,51.05243323207497,-114.08633022856948,Bakery
8299,Scarboro,51.0399013,-114.1067268,Pages Books,51.05244356653048,-114.0882043557301,Bookstore
8300,Scarboro,51.0399013,-114.1067268,Higher Ground,51.052690818635696,-114.08784894429684,Coffee Shop
8301,Scarboro,51.0399013,-114.1067268,Pig & Duke Pub,51.04228310885265,-114.0916620032783,Pub
8302,Scarboro,51.0399013,-114.1067268,Sucre Patisserie & Cafe,51.043647,-114.081703,Bakery
8303,Scarboro,51.0399013,-114.1067268,Bonterra Trattoria,51.043477854266705,-114.08110796721424,Italian Restaurant
8304,Scarboro,51.0399013,-114.1067268,Golden Bell Saigon,51.03800058440614,-114.08759232294967,Vietnamese Restaurant
8305,Scarboro,51.0399013,-114.1067268,Bridgette Bar,51.04355484828913,-114.07875404463965,Restaurant
8306,Scarboro,51.0399013,-114.1067268,Beer Revolution,51.042882712525206,-114.08122496602589,Bar
8307,Scarboro,51.0399013,-114.1067268,Regal Beagle,51.05545092481706,-114.09465381259827,Pub
8308,Scarboro,51.0399013,-114.1067268,Heaven Artisan GF Cuisine,51.03772,-114.08513,Gluten-free Restaurant
8309,Scarboro,51.0399013,-114.1067268,Original Joe's Restaurant & Bar,51.02307499458444,-114.10905909555515,Restaurant
8310,Scarboro,51.0399013,-114.1067268,Brasserie Kensington,51.05248850862758,-114.08784897746288,French Restaurant
8311,Scarboro,51.0399013,-114.1067268,Shaganappi Golf Course,51.04474067957084,-114.12383770448746,Golf Course
8312,Scarboro,51.0399013,-114.1067268,Analog Coffee,51.03797538328347,-114.07927144867843,Café
8313,Scarboro,51.0399013,-114.1067268,Betty Lou's Library,51.037978,-114.082527,Speakeasy
8314,Scarboro,51.0399013,-114.1067268,Original Joe's Restaurant & Bar,51.05267082647732,-114.0899012661074,Restaurant
8315,Scarboro,51.0399013,-114.1067268,Kensington Pub,51.052816177583516,-114.08751038739118,Pub
8316,Scarboro,51.0399013,-114.1067268,Village Ice Cream,51.023079,-114.11462,Snack Place
8317,Scarboro,51.0399013,-114.1067268,Manies,51.03789664038538,-114.08059717372198,Greek Restaurant
8318,Scarboro,51.0399013,-114.1067268,Shawarma And Falafel City,51.05260029940156,-114.09148993476195,Falafel Restaurant
8319,Scarboro,51.0399013,-114.1067268,Globefish,51.02370785376438,-114.10742621975263,Sushi Restaurant
8320,Scarboro,51.0399013,-114.1067268,Chicken On The Way,51.052226224795895,-114.09444021029734,American Restaurant
8321,Scarboro,51.0399013,-114.1067268,Sloth Records,51.03799595121665,-114.07894611913416,Music Store
8322,Scarboro,51.0399013,-114.1067268,Calgary Shawarma,51.04549505536442,-114.08120916604673,Mediterranean Restaurant
8323,Scarboro,51.0399013,-114.1067268,Shoppers Drug Mart,51.037743,-114.08001,Pharmacy
8324,Scarboro,51.0399013,-114.1067268,Brewsters Eleventh Ave,51.04290206577962,-114.08101708583082,Brewery
8325,Scarboro/Sunalta West,51.0410515,-114.1147281,Cassis Bistro,51.03744548466557,-114.11806113676397,French Restaurant
8326,Scarboro/Sunalta West,51.0410515,-114.1147281,Killarney Aquatic & Recreation Centre,51.03735678375661,-114.13028052248771,Gym / Fitness Center
8327,Scarboro/Sunalta West,51.0410515,-114.1147281,Newcastle Pub,51.03761966605759,-114.12408763998785,Pub
8328,Scarboro/Sunalta West,51.0410515,-114.1147281,The Sentry Box,51.044462,-114.103432,Hobby Shop
8329,Scarboro/Sunalta West,51.0410515,-114.1147281,The Himalayan Nepalese Cuisine,51.03797362590314,-114.13361894624079,Asian Restaurant
8330,Scarboro/Sunalta West,51.0410515,-114.1147281,Melodiya Records,51.03743574734164,-114.11990888716434,Record Shop
8331,Scarboro/Sunalta West,51.0410515,-114.1147281,Amato Gelato Cafe,51.05266701798612,-114.10866152975333,Dessert Shop
8332,Scarboro/Sunalta West,51.0410515,-114.1147281,Korean Village Restaurant,51.044449699892574,-114.09275386478788,Korean Restaurant
8333,Scarboro/Sunalta West,51.0410515,-114.1147281,Heritage Posters and Music,51.04349203053323,-114.09490581202826,Record Shop
8334,Scarboro/Sunalta West,51.0410515,-114.1147281,The Little French Market,51.037603417444124,-114.11810157979367,Gourmet Shop
8335,Scarboro/Sunalta West,51.0410515,-114.1147281,Moti Mahal Restaurant,51.037456668278196,-114.09497157189695,Indian Restaurant
8336,Scarboro/Sunalta West,51.0410515,-114.1147281,Bow Bulgogi Korean and Vietnamese,51.03759471592792,-114.13768916376135,Korean Restaurant
8337,Scarboro/Sunalta West,51.0410515,-114.1147281,Gaga Pizzeria,51.042193066939014,-114.09068497859971,Pizza Place
8338,Scarboro/Sunalta West,51.0410515,-114.1147281,Cluck n Cleaver,51.03908060259869,-114.09498734863232,Fried Chicken Joint
8339,Scarboro/Sunalta West,51.0410515,-114.1147281,Little Lebanon Pita Pies & Donair,51.037656642954374,-114.13804432464256,Falafel Restaurant
8340,Scarboro/Sunalta West,51.0410515,-114.1147281,Mikey's Juke Joint & Eatery,51.0442252873222,-114.10422065311893,Burger Joint
8341,Scarboro/Sunalta West,51.0410515,-114.1147281,Myhre's Deli,51.039767354410046,-114.08919457979881,Deli / Bodega
8342,Scarboro/Sunalta West,51.0410515,-114.1147281,Shawarma Knight,51.03889412564594,-114.09460759477226,Middle Eastern Restaurant
8343,Scarboro/Sunalta West,51.0410515,-114.1147281,Galaxie Diner,51.03972982879154,-114.08910353246397,Diner
8344,Scarboro/Sunalta West,51.0410515,-114.1147281,Rustic Sourdough Bakery & Deli,51.03778134961725,-114.09194082616062,Bakery
8345,Scarboro/Sunalta West,51.0410515,-114.1147281,Pizza Bob's Classic Pie,51.0524979,-114.1204262,Pizza Place
8346,Scarboro/Sunalta West,51.0410515,-114.1147281,Khao San Thai Kitchen,51.037940198922016,-114.09260195680308,Thai Restaurant
8347,Scarboro/Sunalta West,51.0410515,-114.1147281,Famoso Neapolitan Pizzeria,51.03247453902227,-114.10610652847038,Pizza Place
8348,Scarboro/Sunalta West,51.0410515,-114.1147281,Sultan's Tent,51.051502,-114.094569,Moroccan Restaurant
8349,Scarboro/Sunalta West,51.0410515,-114.1147281,Dairy Lane Cafe,51.0550860686718,-114.1057319911554,Breakfast Spot
8350,Scarboro/Sunalta West,51.0410515,-114.1147281,Shaganappi Golf Course,51.04474067957084,-114.12383770448746,Golf Course
8351,Scarboro/Sunalta West,51.0410515,-114.1147281,Pumphouse Theatre,51.046122308750164,-114.10999052194147,Theater
8352,Scarboro/Sunalta West,51.0410515,-114.1147281,Monki Breakfastclub & Bistro,51.044118596282296,-114.09151144121125,Breakfast Spot
8353,Scarboro/Sunalta West,51.0410515,-114.1147281,Jerome,51.0410548715945,-114.08912147657978,Cosmetics Shop
8354,Scarboro/Sunalta West,51.0410515,-114.1147281,Community Natural Foods - 10th Avenue Market,51.044335099502014,-114.0918216038969,Grocery Store
8355,Scarboro/Sunalta West,51.0410515,-114.1147281,Made By Marcus,51.054313,-114.105748,Ice Cream Shop
8356,Scarboro/Sunalta West,51.0410515,-114.1147281,Fair's Fair Books,51.037975233320246,-114.09478078142018,Bookstore
8357,Scarboro/Sunalta West,51.0410515,-114.1147281,Phil & Sebastian Coffee Roasters,51.0239564056797,-114.10876824889722,Coffee Shop
8358,Scarboro/Sunalta West,51.0410515,-114.1147281,Co-op Liquor Store,51.04315659349767,-114.08712812544816,Liquor Store
8359,Scarboro/Sunalta West,51.0410515,-114.1147281,Shaw Millennium Park,51.0460179417332,-114.09073912447242,Skate Park
8360,Scarboro/Sunalta West,51.0410515,-114.1147281,Sushi Ichiban,51.044677428601375,-114.14086929235334,Japanese Restaurant
8361,Scarboro/Sunalta West,51.0410515,-114.1147281,Merchants,51.02419023726517,-114.1105863627715,Gastropub
8362,Scarboro/Sunalta West,51.0410515,-114.1147281,Calgary Co-op,51.04343920882067,-114.08803611327836,Grocery Store
8363,Scarboro/Sunalta West,51.0410515,-114.1147281,nho saigon,51.023869751767954,-114.1101550631155,Vietnamese Restaurant
8364,Scarboro/Sunalta West,51.0410515,-114.1147281,Galaxy Karaoke,51.04450590514641,-114.0921393188919,Karaoke Bar
8365,Scarboro/Sunalta West,51.0410515,-114.1147281,Heroes & Villains Tattoo & Piercing,51.037939894299356,-114.09651517868042,Tattoo Parlor
8366,Scarboro/Sunalta West,51.0410515,-114.1147281,Spiros Pizza,51.037751523562505,-114.13532726574437,Greek Restaurant
8367,Scarboro/Sunalta West,51.0410515,-114.1147281,King of Shawarma,51.04232274283974,-114.09391278972382,Mediterranean Restaurant
8368,Scarboro/Sunalta West,51.0410515,-114.1147281,Belmont Diner,51.024114,-114.107743,Breakfast Spot
8369,Scarboro/Sunalta West,51.0410515,-114.1147281,Dragon's Lair Burger Co.,51.04150524148338,-114.13994783812501,Burger Joint
8370,Scarboro/Sunalta West,51.0410515,-114.1147281,Avenue Deli,51.02412290202764,-114.10721219355915,Sandwich Place
8371,Scarboro/Sunalta West,51.0410515,-114.1147281,La Vida Loca,51.037610647718424,-114.08896629954917,Mexican Restaurant
8372,Scarboro/Sunalta West,51.0410515,-114.1147281,Los Chilitos Taco and Tequila House,51.03765720292827,-114.0922410428217,Mexican Restaurant
8373,Scarboro/Sunalta West,51.0410515,-114.1147281,Liquor Depot,51.038024856770875,-114.08882229430708,Liquor Store
8374,Scarboro/Sunalta West,51.0410515,-114.1147281,E Mart,51.0383806587119,-114.13970698883067,Grocery Store
8375,Scarboro/Sunalta West,51.0410515,-114.1147281,Co Do Vietnamese Restaurant,51.03773306783951,-114.09379974031087,Vietnamese Restaurant
8376,Scarboro/Sunalta West,51.0410515,-114.1147281,La Casa Latina,51.043039856229655,-114.09254550933838,Mexican Restaurant
8377,Scarboro/Sunalta West,51.0410515,-114.1147281,Heritage Deli and Bakery,51.037277,-114.140913,Deli / Bodega
8378,Scarboro/Sunalta West,51.0410515,-114.1147281,Jubilations Dinner Theatre,51.04381580863135,-114.14026091210717,Theater
8379,Scarboro/Sunalta West,51.0410515,-114.1147281,Green Chili Indian Restaurant,51.03783913357006,-114.09512571499802,Indian Restaurant
8380,Scarboro/Sunalta West,51.0410515,-114.1147281,Kalamata Grocery,51.03940743942703,-114.08912946314987,Grocery Store
8381,Scarboro/Sunalta West,51.0410515,-114.1147281,Village Ice Cream,51.023079,-114.11462,Snack Place
8382,Scarboro/Sunalta West,51.0410515,-114.1147281,Pig & Duke Pub,51.04228310885265,-114.0916620032783,Pub
8383,Scarboro/Sunalta West,51.0410515,-114.1147281,The Loop Kensington,51.05287968322097,-114.10512683128756,Arts & Crafts Store
8384,Scarboro/Sunalta West,51.0410515,-114.1147281,Globefish,51.02370785376438,-114.10742621975263,Sushi Restaurant
8385,Scarboro/Sunalta West,51.0410515,-114.1147281,Golden Bell Saigon,51.03800058440614,-114.08759232294967,Vietnamese Restaurant
8386,Scarboro/Sunalta West,51.0410515,-114.1147281,Greco's Pizza & George's Lounge,51.03772602409279,-114.13748333729652,American Restaurant
8387,Scarboro/Sunalta West,51.0410515,-114.1147281,Chicken On The Way,51.052226224795895,-114.09444021029734,American Restaurant
8388,Scarboro/Sunalta West,51.0410515,-114.1147281,1918 Tap and Table,51.05275251640816,-114.10433650016785,Restaurant
8389,Scarboro/Sunalta West,51.0410515,-114.1147281,The Pie Junkie,51.0481791270504,-114.13645905521902,Pie Shop
8390,Scarboro/Sunalta West,51.0410515,-114.1147281,7-Eleven,51.03751993194149,-114.12857562303543,Convenience Store
8391,Scarboro/Sunalta West,51.0410515,-114.1147281,Vistek,51.04388337473436,-114.090546849799,Electronics Store
8392,Scarboro/Sunalta West,51.0410515,-114.1147281,Jamesons Irish Pub,51.03791624248233,-114.09085822079236,Pub
8393,Scarboro/Sunalta West,51.0410515,-114.1147281,Good Earth Cafe,51.03916888745145,-114.08898520724537,Coffee Shop
8394,Scarboro/Sunalta West,51.0410515,-114.1147281,World Bier Haus 1410,51.03794120184311,-114.0934977334797,Pub
8395,Scarboro/Sunalta West,51.0410515,-114.1147281,7-Eleven,51.0297684974742,-114.1291455924511,Convenience Store
8396,Scarboro/Sunalta West,51.0410515,-114.1147281,Fionn MacCool's,51.042965876784145,-114.09107862359048,Restaurant
8397,Scarboro/Sunalta West,51.0410515,-114.1147281,Olive Chicken,51.04432832476141,-114.09274221142576,Korean Restaurant
8398,Scarboro/Sunalta West,51.0410515,-114.1147281,Sauce,51.03805627312,-114.1350941012135,Bistro
8399,Scarboro/Sunalta West,51.0410515,-114.1147281,Hotel Elan,51.03861385589755,-114.08825770379458,Hotel
8400,Scarboro/Sunalta West,51.0410515,-114.1147281,A&W,51.040569,-114.094314,Fast Food Restaurant
8401,Scarboro/Sunalta West,51.0410515,-114.1147281,Starbucks,51.042384,-114.139566,Coffee Shop
8402,Scarboro/Sunalta West,51.0410515,-114.1147281,Viet Sub Express,51.0388937329704,-114.14175402111688,Vietnamese Restaurant
8403,Scarboro/Sunalta West,51.0410515,-114.1147281,Subway,51.039583393268586,-114.09440169183988,Sandwich Place
8404,Scarboro/Sunalta West,51.0410515,-114.1147281,Subway,51.0397334,-114.0942571,Sandwich Place
8405,Scarboro/Sunalta West,51.0410515,-114.1147281,Shoppers Drug Mart,51.039446,-114.139939,Pharmacy
8406,Scarboro/Sunalta West,51.0410515,-114.1147281,Second Cup,51.023773584722065,-114.11239740954036,Coffee Shop
8407,Scarboro/Sunalta West,51.0410515,-114.1147281,Shell,51.04108147,-114.09439446,Gas Station
8408,Scarboro/Sunalta West,51.0410515,-114.1147281,Subway,51.037538928753946,-114.14004877728081,Sandwich Place
8409,Scarboro/Sunalta West,51.0410515,-114.1147281,Starbucks,51.031795,-114.095158,Coffee Shop
8410,Scarboro/Sunalta West,51.0410515,-114.1147281,Boston Pizza,51.03785566652121,-114.08774214544103,Pizza Place
8411,Scarboro/Sunalta West,51.0410515,-114.1147281,7-Eleven,51.0308343,-114.0952083,Convenience Store
8412,Scarboro/Sunalta West,51.0410515,-114.1147281,Subway,51.02383511310923,-114.109947271755,Sandwich Place
8413,Scarboro/Sunalta West,51.0410515,-114.1147281,Phil's,51.03863818760302,-114.09444735164143,Breakfast Spot
8414,Scarboro/Sunalta West,51.0410515,-114.1147281,7-Eleven,51.038763066573516,-114.1417254041778,Convenience Store
8415,Scarboro/Sunalta West,51.0410515,-114.1147281,Pizza Hut,51.0379336325711,-114.08658498803422,Pizza Place
8416,Scarboro/Sunalta West,51.0410515,-114.1147281,Wendy’s,51.038476226233755,-114.14071449640687,Fast Food Restaurant
8417,Scarboro/Sunalta West,51.0410515,-114.1147281,Petro-Canada,51.023761,-114.113538,Gas Station
8418,Scarboro/Sunalta West,51.0410515,-114.1147281,Chilli Club Thai House,51.03773714442074,-114.13952248253527,Thai Restaurant
8419,Scarboro/Sunalta West,51.0410515,-114.1147281,Thanh Long,51.03802683429431,-114.08956156044269,Vietnamese Restaurant
8420,Scarboro/Sunalta West,51.0410515,-114.1147281,Aussie Rules,51.0439884769732,-114.14011709757273,Piano Bar
8421,Scarboro/Sunalta West,51.0410515,-114.1147281,Phoenix Comics,51.037527,-114.1201400756836,Comic Shop
8422,Scarboro/Sunalta West,51.0410515,-114.1147281,Tim Hortons,51.0375739032207,-114.087390303611,Coffee Shop
8423,Scarboro/Sunalta West,51.0410515,-114.1147281,McDonald's,51.03744352198111,-114.13870852923117,Fast Food Restaurant
8424,Scarboro/Sunalta West,51.0410515,-114.1147281,Boston Pizza,51.04118135041666,-114.13644181132183,Pizza Place
8425,Scenic Acres,51.1197407,-114.2180019,Calgary Co-op Wines & Spirits,51.12443462890492,-114.20072374371915,Liquor Store
8426,Scenic Acres,51.1197407,-114.2180019,JOEY Crowfoot,51.1246513830818,-114.20247571748162,New American Restaurant
8427,Scenic Acres,51.1197407,-114.2180019,Community Natural Foods,51.12644547856162,-114.20707509121601,Food & Drink Shop
8428,Scenic Acres,51.1197407,-114.2180019,Sushi Boat,51.12719113964171,-114.20649647598867,Sushi Restaurant
8429,Scenic Acres,51.1197407,-114.2180019,Starbucks,51.125242,-114.200606,Coffee Shop
8430,Scenic Acres,51.1197407,-114.2180019,Pho Huong Viet Vietnamese Beef Noodle House,51.12336495965293,-114.19754057928968,Vietnamese Restaurant
8431,Scenic Acres,51.1197407,-114.2180019,Hot Yoga on Crowfoot,51.12844180935251,-114.20178947487125,Yoga Studio
8432,Scenic Acres,51.1197407,-114.2180019,The Keg Steakhouse + Bar - Crowfoot,51.12807581427772,-114.20329989214196,Restaurant
8433,Scenic Acres,51.1197407,-114.2180019,Chapters,51.12813824896419,-114.20069594716182,Bookstore
8434,Scenic Acres,51.1197407,-114.2180019,Chianti Café,51.12558982108311,-114.19879870354588,Italian Restaurant
8435,Scenic Acres,51.1197407,-114.2180019,YMCA,51.12889745758644,-114.19544768795078,Gym / Fitness Center
8436,Scenic Acres,51.1197407,-114.2180019,COBS Bread,51.12755280962192,-114.19659549203512,Bakery
8437,Scenic Acres,51.1197407,-114.2180019,Shoppers Drug Mart,51.116562,-114.20599,Pharmacy
8438,Scenic Acres,51.1197407,-114.2180019,Mucho Burrito Fresh Mexican Grill,51.125532,-114.199243,Mexican Restaurant
8439,Scenic Acres,51.1197407,-114.2180019,Green Chili,51.12759143210833,-114.1964194467874,Indian Restaurant
8440,Scenic Acres,51.1197407,-114.2180019,Calgary Co-op Gas Bar,51.12421788838911,-114.19945554556048,Gas Station
8441,Scenic Acres,51.1197407,-114.2180019,Menchie's,51.12718640528189,-114.20016841235869,Frozen Yogurt Shop
8442,Scenic Acres,51.1197407,-114.2180019,Booster Juice,51.125751,-114.198541,Smoothie Shop
8443,Scenic Acres,51.1197407,-114.2180019,Crowfoot Crossing,51.12391885437136,-114.20018001374035,Shopping Mall
8444,Scenic Acres,51.1197407,-114.2180019,TD Canada Trust,51.1295109,-114.199628,Bank
8445,Scenic Acres,51.1197407,-114.2180019,Safeway Liquor Crowfoot,51.125481,-114.20011,Liquor Store
8446,Scenic Acres,51.1197407,-114.2180019,Brewsters Crowfoot,51.126668639664494,-114.19941415447694,Brewery
8447,Scenic Acres,51.1197407,-114.2180019,Fusion Sushi,51.123665,-114.198784,Sushi Restaurant
8448,Scenic Acres,51.1197407,-114.2180019,7-Eleven,51.12674964113142,-114.20835793018341,Convenience Store
8449,Scenic Acres,51.1197407,-114.2180019,Cineplex Odeon Crowfoot Crossing,51.12740221194134,-114.20207232838612,Movie Theater
